,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
313319,2014,2014,KY,Kentucky,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313320,2014,2014,KY,Kentucky,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,50.5,50.5,,,48.0,53.1,Overall,Overall,,,,,"(37.645970271000465, -84.77497104799966)",,21,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313321,2014,2014,KY,Kentucky,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,49.9,49.9,,,47.3,52.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.645970271000465, -84.77497104799966)",,21,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313322,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,63.5,63.5,,,57.8,68.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313323,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,49.5,49.5,,,46.2,52.9,Gender,Female,,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313324,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313325,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,43.7,43.7,,,39.5,48.0,Gender,Male,,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313326,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313327,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313328,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,47,47.0,,,44.3,49.6,Overall,Overall,,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313329,2014,2014,LA,Louisiana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,40.9,40.9,,,37.9,44.0,Race/Ethnicity,"White, non-Hispanic",,,,,"(31.31266064400046, -92.44568007099969)",,22,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313330,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,57.5,57.5,,,45.9,68.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313331,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,38.8,38.8,,,36.1,41.5,Gender,Female,,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313332,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,51.6,51.6,,,38.1,64.8,Race/Ethnicity,Hispanic,,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313333,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,41.3,41.3,,,37.9,44.8,Gender,Male,,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313334,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,40.6,40.6,,,22.4,61.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313335,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,30.5,30.5,,,16.8,48.8,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313336,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,39.9,39.9,,,37.8,42.0,Overall,Overall,,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313337,2014,2014,MA,Massachusetts,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,39.1,39.1,,,36.9,41.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.27687047000046, -72.08269067499964)",,25,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313338,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,49.8,49.8,,,43.4,56.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313339,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,36.6,36.6,,,33.5,39.7,Gender,Female,,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313340,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,22.3,22.3,,,11.9,37.8,Race/Ethnicity,Hispanic,,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313341,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,36.3,36.3,,,32.4,40.5,Gender,Male,,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313342,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313343,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313344,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,36.5,36.5,,,34.0,39.0,Overall,Overall,,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313345,2014,2014,MD,Maryland,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,34.3,34.3,,,31.6,37.0,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.29058096400047, -76.60926011099963)",,24,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313346,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313347,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,39.8,39.8,,,37.1,42.5,Gender,Female,,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313348,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313349,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,41.7,41.7,,,38.3,45.2,Gender,Male,,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313350,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313351,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313352,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,40.7,40.7,,,38.5,42.8,Overall,Overall,,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313353,2014,2014,ME,Maine,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,40.4,40.4,,,38.2,42.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(45.254228894000505, -68.98503133599962)",,23,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313354,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,53.4,53.4,,,45.3,61.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313355,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,35.4,35.4,,,32.7,38.1,Gender,Female,,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313356,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313357,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,36,36.0,,,32.5,39.7,Gender,Male,,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313358,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313359,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313360,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,35.7,35.7,,,33.5,37.9,Overall,Overall,,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313361,2014,2014,MI,Michigan,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,33,33.0,,,30.7,35.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.6613195430005, -84.71439026999968)",,26,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313362,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,50,50.0,,,33.7,66.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313363,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,27.3,27.3,,,25.2,29.5,Gender,Female,,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313364,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313365,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,29.4,29.4,,,26.9,32.1,Gender,Male,,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313366,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313367,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,32.2,32.2,,,19.4,48.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313368,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,28.3,28.3,,,26.6,29.9,Overall,Overall,,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313369,2014,2014,MN,Minnesota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,27.6,27.6,,,26.0,29.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(46.35564873600049, -94.79420050299967)",,27,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313370,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,61,61.0,,,51.6,69.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313371,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,45,45.0,,,41.7,48.4,Gender,Female,,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313372,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313373,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,46.2,46.2,,,41.9,50.6,Gender,Male,,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313374,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,51.8,51.8,,,29.5,73.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313375,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313376,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,45.5,45.5,,,42.9,48.2,Overall,Overall,,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313377,2014,2014,MO,Missouri,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,44.3,44.3,,,41.5,47.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.635790776000476, -92.56630005299968)",,29,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313378,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,70.7,70.7,,,64.3,76.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313379,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,52.3,52.3,,,48.4,56.2,Gender,Female,,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313380,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313381,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,50.6,50.6,,,45.2,56.0,Gender,Male,,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313382,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313383,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313384,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,51.6,51.6,,,48.4,54.8,Overall,Overall,,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313385,2014,2014,MS,Mississippi,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,45.9,45.9,,,42.3,49.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313386,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313387,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,36.1,36.1,,,32.7,39.7,Gender,Female,,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313388,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313389,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,33.9,33.9,,,30.2,37.8,Gender,Male,,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313390,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313391,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,54.9,54.9,,,43.4,65.9,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313392,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,35.1,35.1,,,32.6,37.7,Overall,Overall,,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313393,2014,2014,MT,Montana,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,34.2,34.2,,,31.6,36.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313394,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,65.8,65.8,,,59.5,71.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
313395,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,46.3,46.3,,,43.3,49.3,Gender,Female,,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,GENDER,GENF,,,,
313396,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,RACE,HIS,,,,
313397,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,47.4,47.4,,,43.5,51.3,Gender,Male,,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,GENDER,GENM,,,,
313398,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,RACE,MRC,,,,
313399,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,RACE,OTH,,,,
313400,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,46.8,46.8,,,44.4,49.2,Overall,Overall,,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,OVERALL,OVR,,,,
313401,2014,2014,NC,North Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,41.9,41.9,,,39.3,44.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ORH,ORH4_2,CRDPREV,RACE,WHT,,,,
313402,2014,2014,ND,North Dakota,BRFSS,Oral Health,Six or more teeth lost among adults aged >= 65 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,ORH,ORH4_2,CRDPREV,RACE,BLK,,,,
