,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
380008,2013,2013,PA,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,27.6,27.6,,,18.6,39.0,Race/Ethnicity,Hispanic,,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380009,2013,2013,PA,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380010,2013,2013,PA,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380011,2013,2013,PA,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.8,16.8,,,14.6,19.1,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380012,2013,2013,PA,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,15.7,15.7,,,13.4,18.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380013,2013,2013,PR,Puerto Rico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380014,2013,2013,PR,Puerto Rico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.6,14.6,,,12.1,17.5,Race/Ethnicity,Hispanic,,,,,"(18.220833, -66.590149)",,72,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380015,2013,2013,PR,Puerto Rico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380016,2013,2013,PR,Puerto Rico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380017,2013,2013,PR,Puerto Rico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.5,14.5,,,12.1,17.4,Overall,Overall,,,,,"(18.220833, -66.590149)",,72,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380018,2013,2013,PR,Puerto Rico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380019,2013,2013,RI,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380020,2013,2013,RI,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16,16.0,,,9.6,25.6,Race/Ethnicity,Hispanic,,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380021,2013,2013,RI,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380022,2013,2013,RI,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380023,2013,2013,RI,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,15.9,15.9,,,13.0,19.3,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380024,2013,2013,RI,Rhode Island,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.6,16.6,,,13.1,20.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380025,2013,2013,SC,South Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,10.8,10.8,,,7.8,14.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380026,2013,2013,SC,South Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380027,2013,2013,SC,South Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380028,2013,2013,SC,South Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380029,2013,2013,SC,South Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.7,13.7,,,11.6,16.1,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380030,2013,2013,SC,South Carolina,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.3,14.3,,,11.6,17.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380031,2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380032,2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380033,2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380034,2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380035,2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11,11.0,,,8.7,13.9,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380036,2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11,11.0,,,8.4,14.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380037,2013,2013,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.6,16.6,,,10.5,25.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380038,2013,2013,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.68094058000048, -85.77449091399967)",,47,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380039,2013,2013,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380040,2013,2013,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380041,2013,2013,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.4,16.4,,,13.6,19.7,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380042,2013,2013,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,17.2,17.2,,,13.9,20.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380043,2013,2013,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,21.9,21.9,,,15.0,30.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380044,2013,2013,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11,11.0,,,8.1,14.7,Race/Ethnicity,Hispanic,,,,,"(31.827240407000488, -99.42677020599967)",,48,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380045,2013,2013,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380046,2013,2013,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380047,2013,2013,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14,14.0,,,11.9,16.3,Overall,Overall,,,,,"(31.827240407000488, -99.42677020599967)",,48,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380048,2013,2013,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.9,14.9,,,11.9,18.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(31.827240407000488, -99.42677020599967)",,48,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380049,2013,2013,US,United States,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.3,14.3,*,50 States + DC: US Median,13.6,15.8,Overall,Overall,,,,,,,59,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380050,2013,2013,UT,Utah,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380051,2013,2013,UT,Utah,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.4,14.4,,,10.1,20.2,Race/Ethnicity,Hispanic,,,,,"(39.360700171000474, -111.58713063499971)",,49,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380052,2013,2013,UT,Utah,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380053,2013,2013,UT,Utah,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.6,13.6,,,7.5,23.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380054,2013,2013,UT,Utah,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.6,13.6,,,12.1,15.3,Overall,Overall,,,,,"(39.360700171000474, -111.58713063499971)",,49,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380055,2013,2013,UT,Utah,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.4,13.4,,,11.8,15.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.360700171000474, -111.58713063499971)",,49,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380056,2013,2013,VA,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,9.2,9.2,,,5.9,14.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380057,2013,2013,VA,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,20.5,20.5,,,12.8,31.1,Race/Ethnicity,Hispanic,,,,,"(37.54268067400045, -78.45789046299967)",,51,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380058,2013,2013,VA,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380059,2013,2013,VA,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380060,2013,2013,VA,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,12.7,12.7,,,10.6,15.2,Overall,Overall,,,,,"(37.54268067400045, -78.45789046299967)",,51,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380061,2013,2013,VA,Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,12,12.0,,,9.8,14.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.54268067400045, -78.45789046299967)",,51,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380062,2013,2013,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380063,2013,2013,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(18.335765, -64.896335)",,78,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380064,2013,2013,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380065,2013,2013,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380067,2013,2013,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(18.335765, -64.896335)",,78,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380068,2013,2013,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380069,2013,2013,VT,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380070,2013,2013,VT,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(43.62538123900049, -72.51764079099962)",,50,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380071,2013,2013,VT,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380072,2013,2013,VT,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380073,2013,2013,VT,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.3,13.3,,,10.7,16.3,Overall,Overall,,,,,"(43.62538123900049, -72.51764079099962)",,50,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380074,2013,2013,VT,Vermont,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.6,13.6,,,10.9,16.8,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.62538123900049, -72.51764079099962)",,50,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380075,2013,2013,WA,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380076,2013,2013,WA,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,18.5,18.5,,,12.0,27.5,Race/Ethnicity,Hispanic,,,,,"(47.52227862900048, -120.47001078999972)",,53,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380077,2013,2013,WA,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380078,2013,2013,WA,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11.3,11.3,,,6.7,18.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380079,2013,2013,WA,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,18.1,18.1,,,15.8,20.6,Overall,Overall,,,,,"(47.52227862900048, -120.47001078999972)",,53,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380080,2013,2013,WA,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,20.1,20.1,,,17.3,23.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.52227862900048, -120.47001078999972)",,53,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380081,2013,2013,WI,Wisconsin,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
380082,2013,2013,WI,Wisconsin,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(44.39319117400049, -89.81637074199966)",,55,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
380083,2013,2013,WI,Wisconsin,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
380084,2013,2013,WI,Wisconsin,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
380085,2013,2013,WI,Wisconsin,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,15.9,15.9,,,12.5,20.0,Overall,Overall,,,,,"(44.39319117400049, -89.81637074199966)",,55,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
380086,2013,2013,WI,Wisconsin,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.4,14.4,,,11.3,18.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.39319117400049, -89.81637074199966)",,55,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
380088,2013,2013,WV,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.66551020200046, -80.71264013499967)",,54,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
